Symbol  ,Date    ,Time  ,Open  ,High    ,Low   ,Closed,,,,,
NIFTY_F1,20150918,15:06,7979.35,7985,7979.05,7983.85,46025,23617500,,,
NIFTY_F1,20150918,15:07,7982.5,7992.95,7982.5,7988.15,79875,23617500,,,
NIFTY_F1,20150918,15:08,7988.95,7989.5,7981.7,7983.4,61300,23647624,,,
NIFTY_F1,20150918,15:09,7983.2,7987.85,7983.05,7983.55,72000,23647624,,,
NIFTY_F1,20150918,15:10,7983.95,7987.9,7983.75,7987.85,60925,23647624,,,
NIFTY_F1,20150918,15:11,7987.9,7987.9,7985,7985.3,47725,23665524,,,
NIFTY_F1,20150918,15:12,7986.15,7988.65,7984.5,7985,45925,23665524,,,
NIFTY_F1,20150918,15:13,7986,7991.95,7984.95,7991.5,67900,23665524,,,
NIFTY_F1,20150918,15:14,7991.4,7994.9,7990,7994.9,62350,23572524,,,
NIFTY_F1,20150918,15:15,7994.9,7996.7,7991.95,7996.7,75850,23572524,,,
NIFTY_F1,20150918,15:16,7996.2,7998,7994,7997.35,77200,23572524,,,
NIFTY_F1,20150918,15:17,7997.2,7999.6,7996.5,7996.95,103725,23581524,,,
NIFTY_F1,20150918,15:18,7996.8,7997.15,7988.9,7988.9,86475,23581524,,,
NIFTY_F1,20150918,15:19,7988.9,7991,7984.85,7984.9,133050,23581524,,,
NIFTY_F1,20150918,15:20,7984.9,7989.9,7984,7989.8,113925,23638500,,,
NIFTY_F1,20150918,15:21,7989.45,7989.45,7985.85,7986.65,69850,23638500,,,
NIFTY_F1,20150918,15:22,7987,7989.95,7985.2,7985.4,73475,23638500,,,
NIFTY_F1,20150918,15:23,7985.25,7988.1,7982.95,7985,92625,23743050,,,
NIFTY_F1,20150918,15:24,7984.15,7984.95,7981.8,7982,87250,23743050,,,
NIFTY_F1,20150918,15:25,7981.9,7981.95,7976.8,7976.8,123775,23743050,,,
NIFTY_F1,20150918,15:26,7976.75,7976.8,7973.55,7973.55,107675,23702224,,,
NIFTY_F1,20150918,15:27,7973.55,7973.8,7970.3,7972.95,167175,23702224,,,
NIFTY_F1,20150918,15:28,7972.9,7973,7968.7,7969.9,119950,23702224,,,
NIFTY_F1,20150918,15:29,7969.35,7970,7967.65,7967.65,115775,23827976,,,
NIFTY_F1,20150918,15:30,7969.05,7969.45,7963.8,7965,169800,23827976,,,
NIFTY_F1,20150921,9:16,7912.5,7922,7902,7914,302725,21856750,,,
NIFTY_F1,20150921,9:17,7915.35,7922,7915.35,7920.85,145150,21856750,,,
NIFTY_F1,20150921,9:18,7920.85,7925.7,7920.85,7924.35,105700,21856750,,,
NIFTY_F1,20150921,9:19,7924.25,7924.4,7918.95,7919.7,109800,21912100,,,
NIFTY_F1,20150921,9:20,7919.7,7920.85,7913.25,7913.45,81425,21912100,,,
NIFTY_F1,20150921,9:21,7913.25,7915.3,7910.3,7911.35,77950,21912100,,,
NIFTY_F1,20150921,9:22,7912.05,7914.25,7910,7913.2,77125,21995676,,,
NIFTY_F1,20150921,9:23,7913,7913.95,7907.3,7913.95,55200,21995676,,,
NIFTY_F1,20150921,9:24,7913.95,7917.25,7913.95,7917.25,54225,21995676,,,
NIFTY_F1,20150921,9:25,7917.25,7917.25,7911.1,7916,47900,22026250,,,
NIFTY_F1,20150921,9:26,7916,7918.45,7916,7918.45,44975,22026250,,,
NIFTY_F1,20150921,9:27,7918.65,7920,7916.45,7919.7,38475,22026250,,,
NIFTY_F1,20150921,9:28,7919.5,7920,7917.5,7917.85,29900,22066624,,,
NIFTY_F1,20150921,9:29,7919.55,7923.8,7918.6,7922.75,58050,22066624,,,
NIFTY_F1,20150921,9:30,7922,7924.15,7920,7922.55,56050,22066624,,,
NIFTY_F1,20150921,9:31,7924,7927,7920.25,7921.15,58750,22124324,,,
NIFTY_F1,20150921,9:32,7921.75,7925.55,7921.05,7925.35,26525,22124324,,,
NIFTY_F1,20150921,9:33,7925.45,7928.8,7922.7,7924.75,62500,22124324,,,
NIFTY_F1,20150921,9:34,7924.55,7925.85,7921.05,7921.05,36975,22133824,,,
NIFTY_F1,20150921,9:35,7921.45,7921.55,7916,7917.95,79225,22133824,,,
NIFTY_F1,20150921,9:36,7917,7920,7915,7920,68225,22133824,,,
NIFTY_F1,20150921,9:37,7919,7919.95,7915.65,7918.25,32725,22194850,,,
NIFTY_F1,20150921,9:38,7917.85,7917.85,7913.05,7914.05,45125,22194850,,,
NIFTY_F1,20150921,9:39,7914.75,7916.9,7913.2,7915.2,44675,22194850,,,
NIFTY_F1,20150921,9:40,7914.65,7918.9,7914,7918.4,97525,22215450,,,
NIFTY_F1,20150921,9:41,7918.6,7921.95,7918.6,7921.95,34700,22215450,,,
NIFTY_F1,20150921,9:42,7922.1,7923.55,7920,7922.55,67075,22215450,,,
NIFTY_F1,20150921,9:43,7922.95,7926,7921.25,7923.95,54375,22271300,,,
NIFTY_F1,20150921,9:44,7922.95,7926.25,7922.85,7925.15,53925,22271300,,,
NIFTY_F1,20150921,9:45,7925.05,7928.2,7925.05,7926,34025,22271300,,,
NIFTY_F1,20150921,9:46,7926,7933,7926,7930,65600,22330976,,,
NIFTY_F1,20150921,9:47,7930.85,7930.85,7926.15,7927.55,36475,22330976,,,
NIFTY_F1,20150921,9:48,7928.5,7931.45,7926.5,7930.9,30250,22330976,,,
NIFTY_F1,20150921,9:49,7931,7931,7927.2,7927.85,43475,22354676,,,
NIFTY_F1,20150921,9:50,7927.7,7929.35,7926,7927.05,25825,22354676,,,
NIFTY_F1,20150921,9:51,7927,7931.5,7927,7927.95,24675,22354676,,,
NIFTY_F1,20150921,9:52,7927.4,7929.45,7926.1,7926.5,25325,22410824,,,
NIFTY_F1,20150921,9:53,7927.5,7929.4,7926,7927.95,37800,22410824,,,
NIFTY_F1,20150921,9:54,7927.65,7929.85,7926,7927.5,27275,22410824,,,
NIFTY_F1,20150921,9:55,7927.5,7928,7924,7924.85,23425,22450924,,,
NIFTY_F1,20150921,9:56,7924.05,7925,7920.2,7921.95,46350,22450924,,,
NIFTY_F1,20150921,9:57,7922,7924.55,7921.1,7923.9,23100,22450924,,,
NIFTY_F1,20150921,9:58,7922.65,7924.5,7920.05,7921.25,30650,22465400,,,
NIFTY_F1,20150921,9:59,7921,7922.9,7920.35,7921.05,9450,22465400,,,
NIFTY_F1,20150921,10:00,7921.9,7923.9,7920.1,7923.7,41925,22465400,,,
NIFTY_F1,20150921,10:01,7924,7925.4,7922.5,7924.9,17475,22368350,,,
NIFTY_F1,20150921,10:02,7925,7926,7924.1,7926,24075,22368350,,,
NIFTY_F1,20150921,10:03,7925.4,7929.55,7925.4,7929.3,30850,22368350,,,
NIFTY_F1,20150921,10:04,7930.2,7930.9,7928.65,7929.65,26750,22405376,,,
NIFTY_F1,20150921,10:05,7929.3,7930.5,7926.65,7928,63525,22405376,,,
NIFTY_F1,20150921,10:06,7927.95,7930.75,7927.25,7928.1,33500,22405376,,,
NIFTY_F1,20150921,10:07,7926.6,7927.5,7923.7,7924.95,40000,22480600,,,
NIFTY_F1,20150921,10:08,7926.65,7930.55,7924.75,7930,27850,22480600,,,
NIFTY_F1,20150921,10:09,7931,7938.9,7930.05,7935.65,106400,22480600,,,
NIFTY_F1,20150921,10:10,7935.8,7939.8,7935.15,7939.05,45550,22506176,,,
NIFTY_F1,20150921,10:11,7939,7939,7936,7936.45,47775,22506176,,,
NIFTY_F1,20150921,10:12,7936.7,7941,7934.5,7934.75,62150,22506176,,,
NIFTY_F1,20150921,10:13,7935,7936.9,7934.6,7935.6,30775,22537276,,,
NIFTY_F1,20150921,10:14,7936,7936,7931,7933,44500,22537276,,,
NIFTY_F1,20150921,10:15,7933,7933.25,7930.35,7931.05,29800,22537276,,,
NIFTY_F1,20150921,10:16,7930.65,7933.9,7930.2,7931.1,59750,22511324,,,
NIFTY_F1,20150921,10:17,7930.3,7932.35,7930,7930,35925,22511324,,,
NIFTY_F1,20150921,10:18,7930.15,7931.3,7927.8,7929.6,62750,22511324,,,
NIFTY_F1,20150921,10:19,7930,7930,7927.15,7927.65,37525,22355600,,,
NIFTY_F1,20150921,10:20,7927.8,7931.2,7927.8,7928.65,24925,22355600,,,
NIFTY_F1,20150921,10:21,7928.15,7929.75,7927.45,7927.5,80225,22355600,,,
NIFTY_F1,20150921,10:22,7927.5,7929.95,7927,7927,42475,22447300,,,
NIFTY_F1,20150921,10:23,7926.95,7927.8,7925.9,7926.45,49325,22447300,,,
NIFTY_F1,20150921,10:24,7925.9,7927,7925.4,7926.3,19575,22447300,,,
NIFTY_F1,20150921,10:25,7926.4,7929.5,7926,7927.65,16550,22501124,,,
NIFTY_F1,20150921,10:26,7927.6,7929.05,7926.15,7929.05,28225,22501124,,,
NIFTY_F1,20150921,10:27,7929,7933.25,7929,7933.05,24750,22501124,,,
NIFTY_F1,20150921,10:28,7933,7933.65,7930.55,7931.2,19225,22512824,,,
NIFTY_F1,20150921,10:29,7930.75,7934.85,7930.75,7934.5,18650,22512824,,,
NIFTY_F1,20150921,10:30,7934.9,7935.05,7932.6,7933.75,23375,22512824,,,
NIFTY_F1,20150921,10:31,7933.5,7936,7933.15,7935.15,22375,22544776,,,
NIFTY_F1,20150921,10:32,7934.75,7935.85,7932.35,7935.35,17175,22544776,,,
NIFTY_F1,20150921,10:33,7934.35,7935.7,7932.7,7933,21650,22544776,,,
NIFTY_F1,20150921,10:34,7933.15,7934.2,7931,7931,21600,22560650,,,
NIFTY_F1,20150921,10:35,7931.95,7934.6,7930.5,7932.9,17500,22560650,,,
NIFTY_F1,20150921,10:36,7932.35,7935,7932.15,7935,19425,22560650,,,
NIFTY_F1,20150921,10:37,7936.1,7939.7,7936.1,7939.25,37000,22586876,,,
NIFTY_F1,20150921,10:38,7939.7,7942.85,7939.2,7941,54875,22586876,,,
NIFTY_F1,20150921,10:39,7941.5,7946.9,7940.75,7945.6,99150,22586876,,,
NIFTY_F1,20150921,10:40,7945.35,7945.95,7942.35,7943.05,49825,22622976,,,
NIFTY_F1,20150921,10:41,7943,7945,7942,7942.2,28875,22622976,,,
NIFTY_F1,20150921,10:42,7942.5,7942.9,7939.3,7940.05,35000,22622976,,,
NIFTY_F1,20150921,10:43,7939.75,7944.25,7939.5,7944.25,22475,22641724,,,
NIFTY_F1,20150921,10:44,7944.3,7946.4,7942.1,7945.9,30050,22641724,,,
NIFTY_F1,20150921,10:45,7945.9,7948,7943.75,7945.15,58550,22641724,,,
NIFTY_F1,20150921,10:46,7945.35,7948.8,7945.35,7947.4,45450,22713776,,,
NIFTY_F1,20150921,10:47,7948,7952.4,7946,7950.05,77025,22713776,,,
NIFTY_F1,20150921,10:48,7950.95,7953.8,7949.5,7952,50425,22713776,,,
NIFTY_F1,20150921,10:49,7951.9,7953.9,7951,7952.65,37550,22462924,,,
NIFTY_F1,20150921,10:50,7952.65,7958,7952,7956.95,76125,22462924,,,
NIFTY_F1,20150921,10:51,7956.85,7966,7956.85,7960,131650,22462924,,,
NIFTY_F1,20150921,10:52,7960,7961.2,7958.45,7959.65,46275,22499600,,,
NIFTY_F1,20150921,10:53,7959.65,7961,7955.5,7955.5,54575,22499600,,,
NIFTY_F1,20150921,10:54,7955.15,7956.75,7954.1,7955,33050,22499600,,,
NIFTY_F1,20150921,10:55,7955,7956.4,7954.55,7956.4,11050,22541424,,,
NIFTY_F1,20150921,10:56,7957,7958.6,7956.25,7957.3,21425,22541424,,,
NIFTY_F1,20150921,10:57,7957.5,7957.5,7953.1,7953.5,90850,22541424,,,
NIFTY_F1,20150921,10:58,7953.35,7954.9,7951,7951.15,79075,22610776,,,
NIFTY_F1,20150921,10:59,7952,7952.3,7949.3,7951,23250,22610776,,,
NIFTY_F1,20150921,11:00,7951,7953.65,7951,7951.9,25775,22610776,,,
NIFTY_F1,20150921,11:01,7951.8,7953.9,7951.3,7953.5,23725,22625800,,,
NIFTY_F1,20150921,11:02,7953.05,7954.55,7952.8,7954.05,12550,22625800,,,
NIFTY_F1,20150921,11:03,7953.9,7955.15,7953.6,7954.5,17425,22625800,,,
NIFTY_F1,20150921,11:04,7955.25,7959,7954.45,7958.1,11575,22635976,,,
NIFTY_F1,20150921,11:05,7958.25,7959.85,7954.8,7954.8,64725,22635976,,,
NIFTY_F1,20150921,11:06,7954.8,7955.4,7952.25,7955,62300,22635976,,,
NIFTY_F1,20150921,11:07,7955,7957.45,7953.5,7956,16750,22729850,,,
NIFTY_F1,20150921,11:08,7956,7959,7953.65,7953.65,30225,22729850,,,
NIFTY_F1,20150921,11:09,7954.5,7956,7953.3,7954.5,17200,22729850,,,
NIFTY_F1,20150921,11:10,7954,7954.6,7952.2,7952.75,19750,22487950,,,
NIFTY_F1,20150921,11:11,7952.1,7952.8,7950.1,7950.35,28400,22487950,,,
NIFTY_F1,20150921,11:12,7950.2,7954,7950.2,7954,20600,22487950,,,
NIFTY_F1,20150921,11:13,7954,7954,7951.5,7953,17250,22204324,,,
NIFTY_F1,20150921,11:14,7952.85,7953.7,7951.5,7951.5,61975,22204324,,,
NIFTY_F1,20150921,11:15,7951.5,7951.9,7946.55,7947.6,57375,22204324,,,
NIFTY_F1,20150921,11:16,7947.5,7950.9,7947.5,7950,22350,22276976,,,
NIFTY_F1,20150921,11:17,7950,7952.6,7950,7952.55,16350,22276976,,,
NIFTY_F1,20150921,11:18,7953,7953.6,7951,7951,35250,22276976,,,
NIFTY_F1,20150921,11:19,7953.2,7953.95,7951.75,7953.15,16300,22210000,,,
NIFTY_F1,20150921,11:20,7953.15,7953.8,7949.8,7951.9,16875,22210000,,,
NIFTY_F1,20150921,11:21,7951,7952.3,7950.5,7952,11875,22210000,,,
NIFTY_F1,20150921,11:22,7952,7952.8,7950.2,7951.9,11250,22231376,,,
NIFTY_F1,20150921,11:23,7951.55,7952.45,7951.1,7951.9,9575,22231376,,,
NIFTY_F1,20150921,11:24,7951.95,7951.95,7950.7,7951.1,10125,22231376,,,
NIFTY_F1,20150921,11:25,7950.95,7952.4,7950.95,7951.6,12300,22245024,,,
NIFTY_F1,20150921,11:26,7950.85,7952,7949.4,7952,17075,22245024,,,
NIFTY_F1,20150921,11:27,7951.15,7954,7950.5,7954,18750,22245024,,,
NIFTY_F1,20150921,11:28,7954.45,7956,7954.45,7955.25,17875,22266276,,,
NIFTY_F1,20150921,11:29,7955.25,7957,7954.25,7957,16625,22266276,,,
NIFTY_F1,20150921,11:30,7956.8,7958.7,7956.4,7957.5,33175,22266276,,,
NIFTY_F1,20150921,11:31,7958.3,7959,7955.6,7958.4,26125,22292324,,,
NIFTY_F1,20150921,11:32,7958.35,7962.75,7957.05,7957.5,97250,22292324,,,
NIFTY_F1,20150921,11:33,7957.5,7959.15,7955.85,7959.1,38325,22292324,,,
NIFTY_F1,20150921,11:34,7959.2,7959.85,7956.35,7956.45,23475,22349300,,,
NIFTY_F1,20150921,11:35,7956.5,7957.4,7952.65,7953.35,28850,22349300,,,
NIFTY_F1,20150921,11:36,7953.35,7954.3,7952.4,7952.55,13700,22349300,,,
NIFTY_F1,20150921,11:37,7953.25,7953.25,7948.2,7949.6,23175,22379000,,,
NIFTY_F1,20150921,11:38,7949.7,7951.65,7948.75,7948.95,21650,22379000,,,
NIFTY_F1,20150921,11:39,7948.75,7948.9,7944.7,7945.1,30075,22379000,,,
NIFTY_F1,20150921,11:40,7945,7947.75,7942.1,7942.2,26850,22410224,,,
NIFTY_F1,20150921,11:41,7941.75,7946.85,7941.75,7945.15,18700,22410224,,,
NIFTY_F1,20150921,11:42,7945.2,7947.9,7943.85,7945,11750,22410224,,,
NIFTY_F1,20150921,11:43,7945,7946.4,7943.1,7944,18425,22422176,,,
NIFTY_F1,20150921,11:44,7943.85,7945.85,7943.75,7944.85,20875,22422176,,,
NIFTY_F1,20150921,11:45,7944.9,7946,7944,7945.05,32175,22422176,,,
NIFTY_F1,20150921,11:46,7945,7946.9,7944.25,7944.25,65450,22224476,,,
NIFTY_F1,20150921,11:47,7944.25,7945.25,7941.25,7942.2,47275,22224476,,,
NIFTY_F1,20150921,11:48,7942.1,7945.9,7941.1,7943.2,55025,22224476,,,
NIFTY_F1,20150921,11:49,7943.2,7944.55,7942.45,7943.05,37100,22250324,,,
NIFTY_F1,20150921,11:50,7943.35,7944.8,7940.45,7941.9,58125,22250324,,,
NIFTY_F1,20150921,11:51,7942.9,7942.9,7938.05,7938.1,96700,22250324,,,
NIFTY_F1,20150921,11:52,7938.45,7943.05,7938.05,7941.9,46550,22276324,,,
NIFTY_F1,20150921,11:53,7941.95,7943,7940.9,7942.75,13575,22276324,,,
NIFTY_F1,20150921,11:54,7942.55,7945.65,7941.95,7945.4,13200,22276324,,,
NIFTY_F1,20150921,11:55,7945.2,7946.4,7943.8,7944.95,96575,22218450,,,
NIFTY_F1,20150921,11:56,7944.95,7947.9,7944.95,7946.05,9350,22218450,,,
NIFTY_F1,20150921,11:57,7946.05,7948.25,7945.55,7948.25,16600,22218450,,,
NIFTY_F1,20150921,11:58,7948.25,7948.9,7947.05,7947.2,6750,22329776,,,
NIFTY_F1,20150921,11:59,7947.5,7949.25,7947.5,7949.25,8475,22329776,,,
NIFTY_F1,20150921,12:00,7949.25,7951.8,7948.75,7951.8,20175,22329776,,,
NIFTY_F1,20150921,12:01,7951,7954,7950,7950,17800,22339150,,,
NIFTY_F1,20150921,12:02,7951.3,7954,7949.75,7954,8675,22339150,,,
NIFTY_F1,20150921,12:03,7954.35,7954.5,7952,7953,47150,22339150,,,
NIFTY_F1,20150921,12:04,7952.75,7955.4,7952.7,7955.3,9975,22367976,,,
NIFTY_F1,20150921,12:05,7955,7956,7950.5,7952.25,12975,22367976,,,
NIFTY_F1,20150921,12:06,7951.4,7952.3,7948.4,7950.25,27625,22367976,,,
NIFTY_F1,20150921,12:07,7950.25,7952.75,7950,7950.4,12425,22362000,,,
NIFTY_F1,20150921,12:08,7950.45,7951.8,7950,7951.2,17300,22362000,,,
NIFTY_F1,20150921,12:09,7951.6,7954.4,7951.55,7954.4,14925,22362000,,,
NIFTY_F1,20150921,12:10,7954.4,7956,7952.65,7956,17125,22360600,,,
NIFTY_F1,20150921,12:11,7956,7956,7952.35,7952.35,20750,22360600,,,
NIFTY_F1,20150921,12:12,7953.6,7954.9,7952.3,7954.9,54625,22360600,,,
NIFTY_F1,20150921,12:13,7954.8,7954.85,7951.6,7952.65,26125,22399950,,,
NIFTY_F1,20150921,12:14,7952,7955,7951.85,7954.05,70475,22399950,,,
NIFTY_F1,20150921,12:15,7954.7,7956,7953.95,7956,19650,22399950,,,
NIFTY_F1,20150921,12:16,7955.75,7955.95,7954.35,7955.35,13100,22107950,,,
NIFTY_F1,20150921,12:17,7955.25,7958.05,7955,7958.05,24925,22107950,,,
NIFTY_F1,20150921,12:18,7958.1,7959.45,7955,7955.9,31525,22107950,,,
NIFTY_F1,20150921,12:19,7956,7957.5,7956,7956.95,56650,22119350,,,
NIFTY_F1,20150921,12:20,7956.9,7956.9,7953.55,7954.5,36775,22119350,,,
NIFTY_F1,20150921,12:21,7954.5,7954.95,7948.9,7948.9,24300,22119350,,,
NIFTY_F1,20150921,12:22,7948.35,7951.85,7946.5,7948.05,47650,21797850,,,
NIFTY_F1,20150921,12:23,7948.05,7949.45,7945.5,7946.4,18175,21797850,,,
NIFTY_F1,20150921,12:24,7946.4,7947.35,7943.3,7943.8,28400,21797850,,,
NIFTY_F1,20150921,12:25,7943.8,7945.7,7939.85,7940,60625,21824424,,,
NIFTY_F1,20150921,12:26,7938.45,7941.4,7935,7939.45,90875,21824424,,,
NIFTY_F1,20150921,12:27,7939.25,7943,7939.2,7942,14525,21824424,,,
NIFTY_F1,20150921,12:28,7941.95,7942.55,7938,7938.5,42200,21856124,,,
NIFTY_F1,20150921,12:29,7938.25,7938.25,7934,7937.25,68300,21856124,,,
NIFTY_F1,20150921,12:30,7937.25,7937.25,7931.25,7934.6,131200,21856124,,,
NIFTY_F1,20150921,12:31,7934.15,7940.65,7933.7,7939.75,27250,21975750,,,
NIFTY_F1,20150921,12:32,7939.75,7942.95,7939,7940.9,25775,21975750,,,
NIFTY_F1,20150921,12:33,7941,7941.8,7935.15,7940,49850,21975750,,,
NIFTY_F1,20150921,12:34,7939.75,7941.85,7936.5,7941.3,15900,22011850,,,
NIFTY_F1,20150921,12:35,7940.3,7945,7940.2,7943,29950,22011850,,,
NIFTY_F1,20150921,12:36,7944.25,7947.75,7942,7947.7,35600,22011850,,,
NIFTY_F1,20150921,12:37,7947.1,7948.5,7945.55,7946.7,26050,22036800,,,
NIFTY_F1,20150921,12:38,7946.55,7947.85,7945.3,7946.65,11550,22036800,,,
NIFTY_F1,20150921,12:39,7946.95,7954,7946.15,7952.05,55750,22036800,,,
NIFTY_F1,20150921,12:40,7952.05,7956.5,7952,7956.2,49000,22052050,,,
NIFTY_F1,20150921,12:41,7956.45,7958.8,7954,7957.3,106700,22052050,,,
NIFTY_F1,20150921,12:42,7957.95,7960,7955.65,7957.4,61375,22052050,,,
NIFTY_F1,20150921,12:43,7956.95,7961.3,7956.75,7956.75,94825,22117124,,,
NIFTY_F1,20150921,12:44,7956.95,7959,7955,7956.8,82075,22117124,,,
NIFTY_F1,20150921,12:45,7956.85,7956.95,7954.5,7954.5,32900,22117124,,,
NIFTY_F1,20150921,12:46,7955,7956.2,7953.45,7953.45,41350,22217176,,,
NIFTY_F1,20150921,12:47,7953.3,7956,7953.3,7954.9,31025,22217176,,,
NIFTY_F1,20150921,12:48,7954.9,7959.9,7954.9,7959,24800,22217176,,,
NIFTY_F1,20150921,12:49,7957.3,7959.9,7957.2,7958.35,16150,22258224,,,
NIFTY_F1,20150921,12:50,7958.75,7963.75,7958.75,7962,37775,22258224,,,
NIFTY_F1,20150921,12:51,7961.6,7972.4,7961.6,7969,142250,22258224,,,
NIFTY_F1,20150921,12:52,7970,7972,7965.6,7965.6,50475,22247824,,,
NIFTY_F1,20150921,12:53,7966,7966.75,7963.4,7964,41025,22247824,,,
NIFTY_F1,20150921,12:54,7964,7966.6,7964,7964.3,16800,22247824,,,
NIFTY_F1,20150921,12:55,7965.8,7965.8,7958.4,7959,49650,22265600,,,
NIFTY_F1,20150921,12:56,7959.1,7962,7959.1,7961.05,21125,22265600,,,
NIFTY_F1,20150921,12:57,7961.9,7963.5,7958.25,7959.6,24250,22265600,,,
NIFTY_F1,20150921,12:58,7958.1,7962.55,7957.4,7961.4,19725,22274476,,,
NIFTY_F1,20150921,12:59,7961.65,7962.55,7960,7961.05,40500,22274476,,,
NIFTY_F1,20150921,13:00,7961.05,7964,7960.2,7964,17150,22274476,,,
NIFTY_F1,20150921,13:01,7962,7964,7961.1,7963.45,28300,21794950,,,
NIFTY_F1,20150921,13:02,7962.5,7963.5,7956.5,7958.25,53950,21794950,,,
NIFTY_F1,20150921,13:03,7959.75,7960.95,7958,7958.55,59350,21794950,,,
NIFTY_F1,20150921,13:04,7958.2,7962,7958,7960.25,32700,21836850,,,
NIFTY_F1,20150921,13:05,7961,7963.95,7960.25,7963,9650,21836850,,,
NIFTY_F1,20150921,13:06,7964.4,7964.5,7960.3,7961.1,19725,21836850,,,
NIFTY_F1,20150921,13:07,7960.2,7964.5,7960.05,7964.5,27350,21865050,,,
NIFTY_F1,20150921,13:08,7964,7964,7960.6,7960.6,18200,21865050,,,
NIFTY_F1,20150921,13:09,7960.9,7962.35,7958.5,7960.85,25175,21865050,,,
NIFTY_F1,20150921,13:10,7960.05,7964,7960.05,7962,11750,21892724,,,
NIFTY_F1,20150921,13:11,7962.05,7969,7962,7967.2,49625,21892724,,,
NIFTY_F1,20150921,13:12,7968.15,7972.25,7967.05,7970.7,64650,21892724,,,
NIFTY_F1,20150921,13:13,7970.5,7970.5,7966.35,7967.05,24625,21928850,,,
NIFTY_F1,20150921,13:14,7967.05,7969.85,7966.5,7969.75,32425,21928850,,,
NIFTY_F1,20150921,13:15,7969.75,7971,7968.5,7969,54625,21928850,,,
NIFTY_F1,20150921,13:16,7969,7972.4,7969,7972.15,43350,21541476,,,
NIFTY_F1,20150921,13:17,7972.4,7972.4,7968.6,7968.6,31600,21541476,,,
NIFTY_F1,20150921,13:18,7968.6,7969.3,7966.55,7966.85,27325,21541476,,,
NIFTY_F1,20150921,13:19,7966.25,7969.95,7966.25,7967.15,34850,21551200,,,
NIFTY_F1,20150921,13:20,7967.45,7968.05,7963.15,7963.15,20775,21551200,,,
NIFTY_F1,20150921,13:21,7964,7965,7963.2,7964,20875,21551200,,,
NIFTY_F1,20150921,13:22,7964,7968,7964,7967.1,15575,21572124,,,
NIFTY_F1,20150921,13:23,7968.25,7968.25,7963,7963.2,19300,21572124,,,
NIFTY_F1,20150921,13:24,7963.75,7965,7963.3,7963.55,12550,21572124,,,
NIFTY_F1,20150921,13:25,7963.2,7966.45,7963,7963.1,19525,21586076,,,
NIFTY_F1,20150921,13:26,7964,7965,7962.1,7962.5,15575,21586076,,,
NIFTY_F1,20150921,13:27,7962.9,7962.9,7956.1,7956.1,27100,21586076,,,
NIFTY_F1,20150921,13:28,7954.75,7956,7952.75,7953,73150,21612650,,,
NIFTY_F1,20150921,13:29,7953,7953.45,7950,7952.65,38350,21612650,,,
NIFTY_F1,20150921,13:30,7952.65,7952.65,7946.75,7950.55,44975,21612650,,,
NIFTY_F1,20150921,13:31,7950.55,7951.4,7945.5,7946.5,50325,21558776,,,
NIFTY_F1,20150921,13:32,7947.8,7949,7943,7945,22950,21558776,,,
NIFTY_F1,20150921,13:33,7945.4,7947,7941.65,7944.55,31050,21558776,,,
NIFTY_F1,20150921,13:34,7944.65,7949.65,7944,7949.2,37275,21576300,,,
NIFTY_F1,20150921,13:35,7949.1,7952.4,7948.75,7949.15,41475,21576300,,,
NIFTY_F1,20150921,13:36,7950,7950,7947,7949.3,21075,21576300,,,
NIFTY_F1,20150921,13:37,7948,7949.85,7943.5,7945.9,32350,21594500,,,
NIFTY_F1,20150921,13:38,7945.75,7946.35,7943.3,7945.95,20875,21594500,,,
NIFTY_F1,20150921,13:39,7946.7,7948.9,7946,7947,17975,21594500,,,
NIFTY_F1,20150921,13:40,7948,7948,7943.85,7943.85,14925,21606324,,,
NIFTY_F1,20150921,13:41,7944,7946.9,7942.2,7945.7,38575,21606324,,,
NIFTY_F1,20150921,13:42,7945.7,7949.05,7943.35,7949.05,23275,21606324,,,
NIFTY_F1,20150921,13:43,7949.95,7950.9,7948,7950,19600,21615200,,,
NIFTY_F1,20150921,13:44,7950.1,7953.65,7950.1,7952,15250,21615200,,,
NIFTY_F1,20150921,13:45,7951.05,7951.95,7948.65,7948.85,27150,21615200,,,
NIFTY_F1,20150921,13:46,7948.9,7950.4,7948,7950.4,25200,21614350,,,
NIFTY_F1,20150921,13:47,7949.75,7952.75,7949.25,7951.65,16750,21614350,,,
NIFTY_F1,20150921,13:48,7952,7956,7951.7,7956,21500,21614350,,,
NIFTY_F1,20150921,13:49,7956.25,7956.5,7953.55,7954.15,19575,21615150,,,
NIFTY_F1,20150921,13:50,7954.75,7954.95,7951.4,7952.75,11925,21615150,,,
NIFTY_F1,20150921,13:51,7952.7,7954.25,7951.05,7952.05,10525,21615150,,,
NIFTY_F1,20150921,13:52,7952.05,7954.75,7950,7953.9,12875,21628200,,,
NIFTY_F1,20150921,13:53,7954,7956.85,7953.4,7955.05,22875,21628200,,,
NIFTY_F1,20150921,13:54,7955.85,7955.95,7953.1,7954.95,13100,21628200,,,
NIFTY_F1,20150921,13:55,7953.95,7957.55,7953.95,7955.2,42775,21604050,,,
NIFTY_F1,20150921,13:56,7955.2,7958.8,7955,7958.8,31225,21604050,,,
NIFTY_F1,20150921,13:57,7958.95,7962,7958.45,7958.45,56200,21604050,,,
NIFTY_F1,20150921,13:58,7958.85,7961,7956,7956.95,35700,21632700,,,
